регион,район,город,тип,население,широта,долгота,расстояние
Ростовская область,Азовский,Петровка,х,136,46.995,39.4388888888889,66
Ростовская область,Октябрьский,Новопавловка,х,441,47.77,39.9661111111111,30
Ростовская область,Белокалитвинский,Разъезд Васильевский,п,251,48.1763888888889,40.5619444444444,89
Ростовская область,Усть-Донецкий,Листопадов,х,150,47.75,40.9219444444444,80
Ростовская область,Усть-Донецкий,Чумаковский,х,245,47.7316666666667,40.9186111111111,79
Ростовская область,Зерноградский,Шоссейный,п,411,46.7988888888889,40.3444444444444,83
Ростовская область,Родионово-Несветайский,Каменный Брод,х,703,47.4361111111111,39.8425,8
Ростовская область,Белокалитвинский,Виноградный,п,734,48.0002777777778,40.9127777777778,93
Ростовская область,Кагальницкий,Дружный,х,313,46.8769444444444,39.9572222222222,68
Ростовская область,Кагальницкий,Малодубравный,п,207,46.9941666666667,39.8494444444444,55
Ростовская область,Октябрьский,Новоперсиановка,п,1170,47.5530555555556,39.9280555555556,6
Ростовская область,Красносулинский,Дудкино,х,506,47.8975,40.5441666666667,64
Ростовская область,Азовский,Васильево-Петровский,п,311,46.93,39.4702777777778,71
Ростовская область,Октябрьский,Алексеевка,с,933,47.6855555555556,39.9222222222222,21
Ростовская область,Аксайский,Элитный,п,367,47.4413888888889,39.7247222222222,16
Ростовская область,Семикаракорский,Кочетовская,ст-ца,1554,47.5797222222222,40.8436111111111,69
Ростовская область,Неклиновский,Садки,х,67,47.4619444444444,39.0641666666667,64
Ростовская область,Красносулинский,Красный Сулин,г,40919,47.8947222222222,40.0580555555556,45
Ростовская область,Усть-Донецкий,Кривая Лука,х,288,47.7986111111111,40.8322222222222,76
Ростовская область,Азовский,Новониколаевка,с,975,46.9783333333333,39.6094444444444,62
Ростовская область,Азовский,Мечетный,п,151,46.8466666666667,39.5741666666667,76
Ростовская область,Октябрьский,Маркин,х,1236,47.6847222222222,40.3352777777778,37
Ростовская область,Усть-Донецкий,Крымский,х,1047,47.6694444444444,40.7711111111111,66
Ростовская область,Город Донецк,Донецк,г,48428,48.335,39.9461111111111,93
Ростовская область,Аксайский,Дивный,п,1211,47.1363888888889,40.0038888888889,40
Ростовская область,Красносулинский,Малый,п,21,47.9777777777778,39.8244444444444,54
Ростовская область,Родионово-Несветайский,Новотроицкий,х,172,47.6744444444444,39.69,26
Ростовская область,Азовский,Знаменка,п,101,46.9088888888889,38.9444444444444,98
Ростовская область,Октябрьский,Заречный,х,136,47.5458333333333,40.3222222222222,30
Ростовская область,Город Таганрог,Таганрог,г,250287,47.2094444444444,38.9352777777778,81
Ростовская область,Неклиновский,Головинка,х,126,47.4138888888889,39.2169444444444,54
Ростовская область,Октябрьский,Качкан,п,909,47.7763888888889,40.2819444444444,41
Краснодарский край,Кущёвский район,Картушина Балка,х,135,46.6294444444444,39.6269444444444,98
Ростовская область,Кагальницкий,Кировская,ст-ца,5214,46.9802777777778,40.0408333333333,57
Ростовская область,Куйбышевский,Каменно-Тузловка,с,140,47.82,39.1597222222222,67
Ростовская область,Каменский,Михайловка,х,416,48.3758333333333,39.9997222222222,98
Ростовская область,Кагальницкий,Хомутовская,ст-ца,825,47.0441666666667,40.065,51
Краснодарский край,Кущёвский район,Средние Чубурки,х,2151,46.725,39.3375,96
Ростовская область,Усть-Донецкий,Тереховский,х,648,47.8286111111111,40.8108333333333,76
Ростовская область,Зерноградский,Новокузнецовка,с,446,46.915,40.5311111111111,79
Ростовская область,Аксайский,Нижнеподпольный,х,704,47.1938888888889,40.0088888888889,33
Ростовская область,Красносулинский,Коминтерн,х,52,48.0022222222222,39.8519444444444,56
Ростовская область,Октябрьский,Каменоломни,рп,11673,47.6661111111111,40.2016666666667,28
Ростовская область,Каменский,Верхнеясиновский,х,424,48.2194444444444,40.5466666666667,93
Ростовская область,Мясниковский,Стоянов,х,20,47.465,39.4786111111111,33
Ростовская область,Белокалитвинский,Белая Калитва,г,38780,48.1769444444444,40.8033333333333,100
Ростовская область,Октябрьский,Веселый,х,114,47.7261111111111,40.0825,28
Ростовская область,Азовский,Мило-Яковлевка,х,31,47.0113888888889,39.5297222222222,61
Ростовская область,Октябрьский,Шевченко,х,314,47.66,39.8952777777778,18
Ростовская область,Красносулинский,Молодежный,п,356,48.0483333333333,40.2672222222222,66
Ростовская область,Аксайский,Камышеваха,х,326,47.4394444444444,39.8925,6
Ростовская область,Матвеево-Курганский,Марьевка,с,524,47.5927777777778,39.1352777777778,60
Ростовская область,Веселовский,Позднеевка,х,1121,47.0883333333333,40.6219444444444,69
Ростовская область,Красносулинский,Большое Зверево,х,22,47.9797222222222,39.9972222222222,54
Ростовская область,Мясниковский,Султан-Салы,с,809,47.3538888888889,39.5761111111111,30
Ростовская область,Красносулинский,Табунщиково,с,1703,47.8033333333333,40.28,43
